timestamp,feature_uV_rms_avg
2025-10-28T19:21:26.498,143.30574381138342
2025-10-28T19:21:26.520,27.58997130834253
2025-10-28T19:21:26.544,33.680265547369544
2025-10-28T19:21:26.569,50.47380062202697
2025-10-28T19:21:26.591,38.580766999721256
2025-10-28T19:21:26.616,43.78732428284592
2025-10-28T19:21:26.640,51.20324881765916
2025-10-28T19:21:26.663,42.89142424083832
2025-10-28T19:21:26.688,-19.124646133955682
2025-10-28T19:21:26.713,37.06726965438568
2025-10-28T19:21:26.739,36.3485940969785
2025-10-28T19:21:26.763,36.432109275669234
2025-10-28T19:21:26.787,43.551897550076575
2025-10-28T19:21:26.813,43.44112358316718
2025-10-28T19:21:26.838,39.282319481173865
2025-10-28T19:21:26.861,25.103978405217237
2025-10-28T19:21:26.884,-5.090793145674281
2025-10-28T19:21:26.905,101.2344671711563
2025-10-28T19:21:26.930,58.71329740990032
2025-10-28T19:21:26.956,53.06044136397284
2025-10-28T19:21:26.982,47.52679200885059
2025-10-28T19:21:27.008,41.667560750134434
2025-10-28T19:21:27.034,46.528348346856944
2025-10-28T19:21:27.058,25.509263231739048
2025-10-28T19:21:27.084,-3.5325812439034454
2025-10-28T19:21:27.108,74.91146922988173
2025-10-28T19:21:27.134,40.362790188002236
2025-10-28T19:21:27.156,46.83611006678634
2025-10-28T19:21:27.182,41.50339866492587
2025-10-28T19:21:27.203,48.52158974860566
2025-10-28T19:21:27.227,46.04903702584345
2025-10-28T19:21:27.252,55.25017940768009
2025-10-28T19:21:27.278,26.997011012539858
2025-10-28T19:21:27.304,97.34684317518052
2025-10-28T19:21:27.329,53.464592714922816
2025-10-28T19:21:27.352,56.847678945912946
2025-10-28T19:21:27.378,54.5106260525767
2025-10-28T19:21:27.403,40.9344897990401
2025-10-28T19:21:27.428,48.90197581682422
2025-10-28T19:21:27.453,38.23291307988662
2025-10-28T19:21:27.479,36.59109224865068
2025-10-28T19:21:27.505,101.57022391630946
2025-10-28T19:21:27.531,58.949730518825014
2025-10-28T19:21:27.555,51.46302279849522
2025-10-28T19:21:27.581,48.35316799852084
2025-10-28T19:21:27.602,52.99589988752827
2025-10-28T19:21:27.624,47.768623826598045
2025-10-28T19:21:27.645,62.39443983440269
2025-10-28T19:21:27.666,75.1452666673197
2025-10-28T19:21:27.691,15.01445596516154
2025-10-28T19:21:27.717,23.614033158306754
2025-10-28T19:21:27.743,37.561181764006314
2025-10-28T19:21:27.765,35.70534360708601
2025-10-28T19:21:27.790,42.33980874205288
2025-10-28T19:21:27.816,37.622444271074244
2025-10-28T19:21:27.841,35.155668694090494
2025-10-28T19:21:27.866,51.83990205131652
2025-10-28T19:21:27.890,19.253786660462353
2025-10-28T19:21:27.914,45.27621191414452
2025-10-28T19:21:27.936,45.7057456201749
2025-10-28T19:21:27.961,34.34625202773171
2025-10-28T19:21:27.987,33.62126599355669
2025-10-28T19:21:28.013,31.01134158560695
2025-10-28T19:21:28.036,33.97198965145035
2025-10-28T19:21:28.062,39.78599352445266
2025-10-28T19:21:28.087,-16.739311803442884
2025-10-28T19:21:28.110,74.21444360795853
2025-10-28T19:21:28.134,45.2236917559384
2025-10-28T19:21:28.160,45.89878841537629
2025-10-28T19:21:28.186,42.37546030966095
2025-10-28T19:21:28.209,40.31627878558435
2025-10-28T19:21:28.235,34.11891307235581
2025-10-28T19:21:28.259,31.79920552481709
2025-10-28T19:21:28.284,0.5834062476140709
2025-10-28T19:21:28.310,43.07333233278528
2025-10-28T19:21:28.336,48.32979142501536
2025-10-28T19:21:28.358,57.56316526000185
2025-10-28T19:21:28.385,41.45418330185271
2025-10-28T19:21:28.411,33.065781954378586
2025-10-28T19:21:28.437,36.478357582065684
2025-10-28T19:21:28.463,41.926459789250444
2025-10-28T19:21:28.485,-5.304431207774307
2025-10-28T19:21:28.506,84.44657155321138
2025-10-28T19:21:28.530,64.33647081477767
2025-10-28T19:21:28.556,55.84444022638488
2025-10-28T19:21:28.578,50.05783731036516
2025-10-28T19:21:28.603,59.003939061358
2025-10-28T19:21:28.629,50.32794692096208
2025-10-28T19:21:28.654,40.919697556853755
2025-10-28T19:21:28.676,85.95083326059313
2025-10-28T19:21:28.698,88.6613280811288
2025-10-28T19:21:28.722,52.587062293556194
2025-10-28T19:21:28.745,40.445078099092974
2025-10-28T19:21:28.769,39.37638074705162
2025-10-28T19:21:28.795,64.07110815176468
2025-10-28T19:21:28.818,48.412797148638674
2025-10-28T19:21:28.842,50.129815469976776
2025-10-28T19:21:28.863,43.078153954026135
2025-10-28T19:21:28.887,-8.363822437011297
2025-10-28T19:21:28.913,45.47640354010308
2025-10-28T19:21:28.939,40.01584947928185
2025-10-28T19:21:28.963,58.863201284713526
2025-10-28T19:21:28.987,35.558611382729175
2025-10-28T19:21:29.010,38.29149241188455
2025-10-28T19:21:29.036,39.06869855755247
2025-10-28T19:21:29.059,37.20412365294909
2025-10-28T19:21:29.082,2.5835978473742296
2025-10-28T19:21:29.103,116.70592685656487
2025-10-28T19:21:29.129,51.709922349947824
2025-10-28T19:21:29.155,51.22429704922111
2025-10-28T19:21:29.182,45.95632484353497
2025-10-28T19:21:29.203,46.77775778364264
2025-10-28T19:21:29.225,56.699861948319054
2025-10-28T19:21:29.246,72.84421937564068
2025-10-28T19:21:29.270,64.29424771230705
2025-10-28T19:21:29.291,14.9241335488937
2025-10-28T19:21:29.316,18.50402988760405
2025-10-28T19:21:29.338,27.809994222480043
2025-10-28T19:21:29.364,37.0556762337867
