timestamp,feature_uV_rms_avg
2025-10-29T22:18:33.715,-126.50807964898104,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.739,-3755.411580850074,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.765,-2430.405757475586,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.791,-5697.563038475876,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.816,-2581.8472080644615,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.842,-6151.043611889318,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.868,-2931.227325645367,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.892,-6884.8318245806495,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.916,-4084.135892586218,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.939,-6462.794567679712,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.964,-5038.658757645935,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:33.990,-7076.109671724996,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.015,-3550.6165162463803,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.041,-6455.122331395429,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.067,-2573.937484495339,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.088,-3817.3091491829337,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.112,-5498.984552798815,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.138,-5376.974761721463,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.164,-5110.234631327943,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.188,-4863.549603646947,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.213,-4510.811136461631,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.239,-6484.255036324863,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.264,-3765.070328422824,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.285,-4673.503896415699,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.307,-6735.198071324596,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.333,-3465.777676198206,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.356,-5350.851160389324,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.377,-6260.257029266004,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.403,-4345.240589408945,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.429,-5261.469328280608,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.454,-5635.201671445568,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.480,-4101.7686249933995,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.505,-6707.5042599444705,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.529,-3783.2730303136145,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.555,-3463.693376027747,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.580,-3987.774728271332,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.604,-6926.151818174341,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.630,-6273.276920411221,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.655,-8547.452366048381,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.680,-5564.234882799969,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.701,-5196.428545883721,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.727,-6597.1816372491885,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.751,-5684.612996532083,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.776,-7535.535809163548,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.802,-4369.313418187311,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.826,-6171.1266542824105,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.848,-4112.829944530719,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.873,-7051.779797885394,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.898,-3689.9824368932786,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.923,-5383.604847920519,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.949,-3663.0709365690864,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.971,-6524.963150914092,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:34.996,-4868.629037574415,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.021,-7275.4062071926855,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.044,-6643.37151716608,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.069,-6968.11721838918,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.092,-7820.079104015721,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.118,-4337.045881098018,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.139,-7894.057790226675,0.0,0.0,0.0,0.0,0.0
2025-10-29T22:18:35.165,-5381.590396951484,0.0,0.0,0.0,0.0,0.0
