timestamp,feature_uV_rms_avg
2025-10-28T19:38:05.580,133.41307028812213,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.600,27.940654674508686,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.625,36.39820920390037,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.650,40.950004600774335,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.675,42.11197814805222,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.697,30.24705125047331,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.718,36.36568967483071,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.740,34.960787854024645,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.761,29.352058744325035,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.783,96.87727833072027,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.809,60.438393100026694,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.830,61.58100305365339,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.852,48.234444130635936,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.878,48.17707793426864,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.900,32.26834064151072,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.926,49.65045085231044,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.951,61.64640973527572,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:05.975,9.417792988984004,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.000,34.671969198224375,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.026,39.82682944040478,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.049,41.09975139066251,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.074,44.34602023365384,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.100,35.685230916474126,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.125,47.09179808445877,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.147,45.15569097812349,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.167,0.08866085234489907,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.190,73.62914703501188,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.212,58.30068041916376,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.237,52.67006146276381,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.261,52.83213274655165,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.283,52.05265772050902,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.309,47.70538116909051,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.335,58.03573983753411,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.360,58.061424436987835,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.386,102.86967163773197,0.0,0.0,0.0,0.0,0.0
2025-10-28T19:38:06.411,54.79344149133276,0.0,0.0,0.0,0.0,0.0
