timestamp,feature_uV_rms_avg
2025-10-28T19:43:31.707,1.065603749491303e-09
2025-10-28T19:43:31.730,45.7127477456003
2025-10-28T19:43:31.753,29.74563176283265
2025-10-28T19:43:31.789,24.201980764093314
2025-10-28T19:43:31.815,33.424526212079414
2025-10-28T19:43:31.840,50.46520931953706
2025-10-28T19:43:31.892,68.88400696544235
2025-10-28T19:43:31.916,34.86770785499388
2025-10-28T19:43:31.943,51.90629632608977
2025-10-28T19:43:31.968,70.61866300427864
2025-10-28T19:43:31.994,37.09684331132078
2025-10-28T19:43:32.020,42.58563076358775
2025-10-28T19:43:32.044,43.355763300558316
2025-10-28T19:43:32.071,59.310921386371774
2025-10-28T19:43:32.093,56.82452875396657
2025-10-28T19:43:32.120,49.54543849154296
2025-10-28T19:43:32.145,69.98054293823138
2025-10-28T19:43:32.168,49.511377625564464
2025-10-28T19:43:32.194,62.17500777412637
2025-10-28T19:43:32.221,53.0516612786544
2025-10-28T19:43:32.245,62.70869106923463
2025-10-28T19:43:32.270,50.15694829173937
2025-10-28T19:43:32.294,32.8081811075447
2025-10-28T19:43:32.318,29.544178862359562
2025-10-28T19:43:32.345,31.190674067050033
2025-10-28T19:43:32.369,55.59835629863969
2025-10-28T19:43:32.416,67.07908462192488
2025-10-28T19:43:32.444,43.763468314405635
2025-10-28T19:43:32.469,41.311845437576835
2025-10-28T19:43:32.493,32.03856957567217
2025-10-28T19:43:32.521,42.99973716275178
2025-10-28T19:43:32.544,30.390015743732405
2025-10-28T19:43:32.567,57.756030051450686
2025-10-28T19:43:32.594,37.88192233909059
2025-10-28T19:43:32.619,43.130969509091365
2025-10-28T19:43:32.646,31.46165046935452
2025-10-28T19:43:32.672,35.08123595182104
2025-10-28T19:43:32.699,29.40872183831931
2025-10-28T19:43:32.722,31.421632531449113
2025-10-28T19:43:32.748,65.8808498462848
2025-10-28T19:43:32.771,64.98842565077486
2025-10-28T19:43:32.795,40.23341022827141
2025-10-28T19:43:32.821,30.742242871725928
2025-10-28T19:43:32.844,42.26416910496158
2025-10-28T19:43:32.867,30.816390594517202
2025-10-28T19:43:32.893,23.024300448260213
2025-10-28T19:43:32.916,37.3434366023649
2025-10-28T19:43:32.941,35.164129589016675
2025-10-28T19:43:32.967,49.94883624466296
2025-10-28T19:43:32.995,52.80201659667469
2025-10-28T19:43:33.021,55.011303418197535
2025-10-28T19:43:33.046,63.696203838975684
2025-10-28T19:43:33.070,54.05526682622945
2025-10-28T19:43:33.096,50.12466881168878
2025-10-28T19:43:33.123,62.379379617792665
2025-10-28T19:43:33.147,62.73362624897678
2025-10-28T19:43:33.172,51.006180717058555
2025-10-28T19:43:33.195,32.589710015776994
2025-10-28T19:43:33.219,44.154045418137706
2025-10-28T19:43:33.246,42.9522150815572
2025-10-28T19:43:33.272,51.17257662823908
2025-10-28T19:43:33.295,63.82902602086279
2025-10-28T19:43:33.318,46.14911294836393
2025-10-28T19:43:33.345,50.74985477272017
2025-10-28T19:43:33.372,36.78458688403734
2025-10-28T19:43:33.399,47.82177069772401
2025-10-28T19:43:33.423,37.60961758965611
2025-10-28T19:43:33.444,29.082977736411376
2025-10-28T19:43:33.471,34.55803337689402
2025-10-28T19:43:33.494,48.88590119448345
2025-10-28T19:43:33.542,58.474119507760285
2025-10-28T19:43:33.569,45.35430342772124
2025-10-28T19:43:33.596,39.80703733867293
2025-10-28T19:43:33.618,38.341245024682884
2025-10-28T19:43:33.645,46.602164549139985
2025-10-28T19:43:33.672,30.57724104022382
2025-10-28T19:43:33.699,51.513808905155585
2025-10-28T19:43:33.726,62.46468129177653
2025-10-28T19:43:33.752,55.34675176295469
2025-10-28T19:43:33.778,29.646913661203214
2025-10-28T19:43:33.802,55.17009870654306
2025-10-28T19:43:33.826,45.07981054436536
2025-10-28T19:43:33.853,43.32435071746789
2025-10-28T19:43:33.879,31.377328419726545
2025-10-28T19:43:33.903,63.37056324989716
2025-10-28T19:43:33.929,62.97210140586911
2025-10-28T19:43:33.956,37.89822437656136
2025-10-28T19:43:33.980,38.96892978749132
2025-10-28T19:43:34.003,37.575549449361304
2025-10-28T19:43:34.029,1.065603749491303e-09
2025-10-28T19:43:34.052,49.15095124763294
2025-10-28T19:43:34.077,65.50621181088724
2025-10-28T19:43:34.102,71.182542856454
2025-10-28T19:43:34.128,46.36662151901487
2025-10-28T19:43:34.155,52.09203456042982
2025-10-28T19:43:34.178,62.47189834335493
2025-10-28T19:43:34.203,63.43753055174987
2025-10-28T19:43:34.228,40.63120009880078
2025-10-28T19:43:34.252,55.14149576868206
2025-10-28T19:43:34.278,65.71059317204485
2025-10-28T19:43:34.304,55.089511847057935
2025-10-28T19:43:34.332,36.58458478630905
2025-10-28T19:43:34.358,57.597311366277246
2025-10-28T19:43:34.382,58.980825267929404
2025-10-28T19:43:34.405,70.59774608379291
2025-10-28T19:43:34.427,50.34155896860808
2025-10-28T19:43:34.450,61.26633058873301
2025-10-28T19:43:34.471,69.79024197461919
